210.1,212.96,open_close
215.35,217.81,open_close
220.23,222.92000000000002,open_close
225.37,227.82999999999998,open_close
230.47,233.48,open_close
235.62,238.57999999999998,open_close
240.8,243.37,open_close
245.77,248.31,open_close
269.94,271.78,open_close_restricted
275.68,277.38,open_close_restricted
280.6,283.24,open_close_restricted
285.64,288.98,open_close_restricted
290.92,294.09000000000003,open_close_restricted
296.15999999999997,298.93,open_close_restricted
300.66,304.04,open_close_restricted
306.33,309.67,open_close_restricted
321.89,324.83,jaw_left
327.35,329.96,jaw_left
332.39,335.19,jaw_left
337.53,340.36,jaw_left
342.47,345.48,jaw_left
347.81,350.5,jaw_left
352.75,355.37,jaw_left
357.90999999999997,360.88,jaw_left
368.87,372.06,jaw_right
374.01,376.75,jaw_right
378.87,381.86,jaw_right
383.98,387.21,jaw_right
389.26,392.88,jaw_right
394.7,397.7,jaw_right
399.56,402.65,jaw_right
404.47,408.15,jaw_right
421.21,424.89,jaw_forward
427.07,430.17,jaw_forward
431.24,434.68,jaw_forward
437.0,440.16,jaw_forward
442.33,445.33,jaw_forward
446.39,449.47,jaw_forward
452.15999999999997,455.35,jaw_forward
457.59000000000003,460.68,jaw_forward
484.61,487.87,jaw_backward
489.9,493.38,jaw_backward
494.94,498.27,jaw_backward
500.05,502.82,jaw_backward
505.02,507.83,jaw_backward
510.11,512.96,jaw_backward
515.15,518.42,jaw_backward
520.23,523.74,jaw_backward
539.28,542.76,look_down
544.41,547.7,look_down
549.52,553.39,look_down
554.5,557.87,look_down
559.57,562.8,look_down
564.62,567.72,look_down
569.81,573.23,look_down
574.9,578.7,look_down
587.49,590.71,look_up
592.62,595.78,look_up
597.72,600.85,look_up
602.77,605.77,look_up
608.0,610.83,look_up
612.9,615.86,look_up
617.96,620.96,look_up
623.05,626.04,look_up
650.21,653.6,double_chin
655.42,658.6,double_chin
660.76,663.8,double_chin
665.62,668.91,double_chin
670.54,673.9,double_chin
675.2,679.03,double_chin
680.99,684.23,double_chin
686.11,689.33,double_chin
707.85,711.26,right_ear_shoulder
713.04,716.08,right_ear_shoulder
718.23,721.27,right_ear_shoulder
723.33,726.34,right_ear_shoulder
728.35,731.86,right_ear_shoulder
733.25,736.97,right_ear_shoulder
738.83,741.96,right_ear_shoulder
743.63,747.03,right_ear_shoulder
755.17,758.8,left_ear_shoulder
760.25,763.58,left_ear_shoulder
765.3,768.64,left_ear_shoulder
770.5,774.12,left_ear_shoulder
775.37,778.86,left_ear_shoulder
780.55,784.14,left_ear_shoulder
785.64,789.01,left_ear_shoulder
790.74,794.15,left_ear_shoulder
805.32,808.59,look_right
810.16,814.01,look_right
815.71,818.98,look_right
820.63,822.99,look_right
825.81,829.07,look_right
830.83,834.42,look_right
835.96,839.2,look_right
840.84,844.47,look_right
851.94,854.93,look_left
857.01,860.11,look_left
862.12,865.17,look_left
867.16,870.16,look_left
871.94,875.48,look_left
876.96,880.4,look_left
882.13,885.59,look_left
887.33,890.25,look_left
901.93,904.97,humming
906.57,909.61,humming
911.58,914.57,humming
916.88,919.91,humming
921.85,924.49,humming
926.4,929.28,humming
931.08,933.96,humming
936.47,939.55,humming
991.29,996.33,massage_forward
999.52,1004.29,massage_forward
1007.65,1012.6,massage_forward
1015.77,1020.86,massage_forward
1024.27,1029.32,massage_forward
1038.38,1042.82,massage_backward
1046.59,1051.65,massage_backward
1054.77,1059.96,massage_backward
1062.92,1067.99,massage_backward
1071.35,1076.47,massage_backward
1114.0,1176.69,breathing
