195.52,198.61,open_close
200.66,203.55,open_close
205.73,208.72,open_close
210.94,213.68,open_close
215.92000000000002,218.62,open_close
221.07999999999998,223.93,open_close
225.96,228.97,open_close
231.2,234.32999999999998,open_close
255.93,259.41,open_close_restricted
261.54,264.49,open_close_restricted
266.56,269.83,open_close_restricted
271.67,275.35,open_close_restricted
276.82,280.15,open_close_restricted
282.12,285.14,open_close_restricted
286.52,290.15,open_close_restricted
292.24,295.61,open_close_restricted
313.16,316.45,jaw_left
317.75,321.59,jaw_left
323.42,326.86,jaw_left
328.28,331.98,jaw_left
333.83,336.94,jaw_left
338.71,342.15,jaw_left
344.1,347.45,jaw_left
349.53,352.65999999999997,jaw_left
360.02,363.86,jaw_right
366.11,369.36,jaw_right
371.27,374.45,jaw_right
376.43,379.72,jaw_right
381.09,384.06,jaw_right
386.42,389.39,jaw_right
390.74,394.39,jaw_right
395.93,399.34000000000003,jaw_right
409.69,413.06,jaw_forward
414.61,418.37,jaw_forward
420.96,424.34,jaw_forward
426.14,429.38,jaw_forward
431.1,434.3,jaw_forward
436.43,439.5,jaw_forward
440.57,444.2,jaw_forward
446.6,449.7,jaw_forward
482.76,485.52,jaw_backward
486.9,490.42,jaw_backward
493.05,495.84,jaw_backward
498.27,501.35,jaw_backward
503.53,506.41,jaw_backward
508.54,511.63,jaw_backward
513.55,516.59,jaw_backward
518.46,521.76,jaw_backward
573.5,576.7,look_down
578.55,582.07,look_down
584.05,587.23,look_down
589.03,592.5,look_down
594.27,597.68,look_down
599.28,602.84,look_down
604.46,607.96,look_down
609.51,613.16,look_down
623.63,627.49,look_up
628.91,632.38,look_up
634.07,637.8,look_up
639.06,642.71,look_up
644.55,648.17,look_up
649.51,653.25,look_up
654.76,658.23,look_up
659.58,662.97,look_up
699.95,702.72,double_chin
704.5,708.09,double_chin
710.26,713.23,double_chin
715.09,718.6,double_chin
720.71,723.92,double_chin
725.99,729.04,double_chin
730.84,734.0,double_chin
735.8,739.15,double_chin
754.94,758.37,right_ear_shoulder
760.36,763.59,right_ear_shoulder
765.26,768.52,right_ear_shoulder
770.62,773.74,right_ear_shoulder
775.78,778.71,right_ear_shoulder
780.85,783.8,right_ear_shoulder
785.93,789.07,right_ear_shoulder
791.06,794.42,right_ear_shoulder
805.63,808.83,left_ear_shoulder
810.55,814.12,left_ear_shoulder
816.05,819.65,left_ear_shoulder
821.32,824.57,left_ear_shoulder
826.28,829.84,left_ear_shoulder
831.6,834.98,left_ear_shoulder
836.43,840.0,left_ear_shoulder
841.69,844.88,left_ear_shoulder
855.39,858.63,look_right
860.83,863.99,look_right
866.07,869.24,look_right
870.89,874.18,look_right
876.1,879.27,look_right
881.3,884.5,look_right
886.41,889.53,look_right
891.53,894.76,look_right
901.96,905.32,look_left
907.11,910.55,look_left
912.71,916.15,look_left
917.85,920.96,look_left
922.92,926.12,look_left
928.04,931.45,look_left
933.24,936.5,look_left
938.41,941.56,look_left
954.79,958.48,humming
960.23,963.6,humming
965.31,968.59,humming
970.31,973.57,humming
975.22,979.06,humming
980.52,983.93,humming
985.2,988.81,humming
990.88,994.02,humming
1039.72,1044.82,massage_forward
1047.74,1053.02,massage_forward
1056.46,1061.18,massage_forward
1064.31,1069.59,massage_forward
1072.34,1077.68,massage_forward
1087.23,1092.64,massage_backward
1095.59,1100.69,massage_backward
1103.74,1108.92,massage_backward
1111.88,1117.36,massage_backward
1120.15,1125.83,massage_backward
1176.78,1239.43,breathing
