239.47,242.35,open_close
244.37,247.3,open_close
249.38,252.56,open_close
254.47,257.48,open_close
259.54,262.63,open_close
264.65,267.67,open_close
269.83,272.8,open_close
274.90999999999997,277.98,open_close
326.82,330.29,open_close_restricted
331.68,334.94,open_close_restricted
337.08,340.22,open_close_restricted
342.09000000000003,345.15,open_close_restricted
347.26,350.28,open_close_restricted
352.25,355.21,open_close_restricted
357.11,360.26,open_close_restricted
362.5,365.46,open_close_restricted
405.59000000000003,408.92,jaw_left
410.43,413.8,jaw_left
415.64,419.05,jaw_left
420.58,423.84,jaw_left
425.55,428.73,jaw_left
430.88,434.08,jaw_left
435.78,439.26,jaw_left
440.96,443.87,jaw_left
458.02,461.24,jaw_right
463.11,466.31,jaw_right
468.32,471.72,jaw_right
473.44,476.57,jaw_right
478.54,481.64,jaw_right
483.58,486.77,jaw_right
488.72,491.9,jaw_right
493.93,496.98,jaw_right
515.37,518.35,jaw_forward
520.64,523.37,jaw_forward
525.36,528.8,jaw_forward
530.51,533.77,jaw_forward
535.62,539.07,jaw_forward
540.66,544.24,jaw_forward
545.74,549.08,jaw_forward
551.24,554.25,jaw_forward
573.98,577.06,jaw_backward
579.02,582.01,jaw_backward
584.25,587.53,jaw_backward
589.29,592.36,jaw_backward
594.53,597.32,jaw_backward
599.39,602.16,jaw_backward
604.38,607.47,jaw_backward
609.55,612.84,jaw_backward
639.57,642.85,look_down
644.78,647.98,look_down
649.97,653.02,look_down
654.71,658.18,look_down
660.2,663.43,look_down
665.18,668.29,look_down
670.29,673.57,look_down
675.29,678.55,look_down
688.0,691.42,look_up
693.07,696.51,look_up
698.17,701.66,look_up
703.29,706.75,look_up
708.55,711.78,look_up
713.53,716.78,look_up
718.83,721.89,look_up
723.84,727.18,look_up
754.65,758.06,double_chin
759.95,763.1,double_chin
764.83,768.08,double_chin
770.19,773.23,double_chin
775.02,778.2,double_chin
779.91,783.2,double_chin
785.11,788.48,double_chin
790.36,793.66,double_chin
815.31,818.61,right_ear_shoulder
820.48,823.91,right_ear_shoulder
825.62,828.85,right_ear_shoulder
830.68,834.02,right_ear_shoulder
835.77,839.28,right_ear_shoulder
841.02,844.26,right_ear_shoulder
846.1,849.46,right_ear_shoulder
851.31,854.56,right_ear_shoulder
862.3,865.29,left_ear_shoulder
867.28,870.65,left_ear_shoulder
872.4,875.74,left_ear_shoulder
877.33,880.78,left_ear_shoulder
882.59,885.89,left_ear_shoulder
887.76,890.89,left_ear_shoulder
892.89,896.05,left_ear_shoulder
898.19,901.08,left_ear_shoulder
921.79,925.06,look_right
927.59,930.82,look_right
932.76,936.03,look_right
937.89,941.12,look_right
943.04,946.14,look_right
948.05,951.2,look_right
953.22,956.21,look_right
958.08,961.27,look_right
970.56,973.98,look_left
975.68,979.19,look_left
980.81,984.31,look_left
985.73,989.33,look_left
991.07,994.4,look_left
996.24,999.56,look_left
1001.35,1004.47,look_left
1006.51,1009.5,look_left
1022.46,1025.46,humming
1027.46,1030.46,humming
1032.46,1035.46,humming
1037.46,1040.46,humming
1042.46,1045.46,humming
1047.46,1050.46,humming
1052.46,1055.46,humming
1057.46,1060.46,humming
1118.09,1123.27,massage_forward
1126.46,1131.3,massage_forward
1134.34,1139.83,massage_forward
1142.45,1147.91,massage_forward
1150.87,1156.1,massage_forward
1175.77,1181.2,massage_backward
1183.8,1188.98,massage_backward
1192.07,1197.02,massage_backward
1200.16,1205.97,massage_backward
1208.14,1213.93,massage_backward
1251.46,1314.12,breathing
