102.66,105.50999999999999,open_close
107.93,110.86,open_close
112.92,115.87,open_close
117.84,120.61,open_close
123.25,125.98,open_close
128.32,130.96,open_close
133.57,136.32999999999998,open_close
138.34,140.93,open_close
162.95,165.81,open_close_restricted
168.0,170.88,open_close_restricted
173.24,176.32,open_close_restricted
178.25,181.24,open_close_restricted
183.6,186.49,open_close_restricted
188.15,191.44,open_close_restricted
193.87,197.14,open_close_restricted
198.81,202.2,open_close_restricted
208.93,212.16,jaw_left
213.98,217.42000000000002,jaw_left
219.41,222.66,jaw_left
224.22,227.59,jaw_left
229.04,232.53,jaw_left
234.49,237.89,jaw_left
239.43,242.94,jaw_left
244.75,248.01,jaw_left
253.44,256.38,jaw_right
258.25,261.59,jaw_right
263.64,266.76,jaw_right
268.65,271.8,jaw_right
273.67,276.81,jaw_right
278.89,282.27,jaw_right
283.94,287.13,jaw_right
288.96,292.39,jaw_right
298.21,301.14,jaw_forward
303.17,306.6,jaw_forward
308.39,311.33,jaw_forward
313.5,316.33,jaw_forward
318.28,321.67,jaw_forward
323.86,326.94,jaw_forward
328.93,332.03,jaw_forward
333.98,337.03,jaw_forward
342.65,345.52,jaw_backward
347.65999999999997,350.58,jaw_backward
352.74,355.59000000000003,jaw_backward
357.93,361.0,jaw_backward
363.0,366.07,jaw_backward
367.91,371.42,jaw_backward
373.4,376.46,jaw_backward
378.24,381.6,jaw_backward
388.48,392.0,look_down
393.57,397.05,look_down
398.58,402.01,look_down
403.65,407.25,look_down
408.98,412.40999999999997,look_down
413.9,417.42,look_down
419.02,422.71,look_down
424.03,427.57,look_down
435.25,438.77,look_up
440.37,443.99,look_up
445.39,449.08,look_up
450.6,453.97,look_up
455.64,459.11,look_up
460.83,464.34000000000003,look_up
466.17,469.65999999999997,look_up
471.13,474.54,look_up
492.64,496.03,double_chin
497.64,501.19,double_chin
502.87,506.32,double_chin
507.78,511.34,double_chin
513.08,516.58,double_chin
518.03,521.77,double_chin
523.28,526.83,double_chin
528.38,531.89,double_chin
539.1,542.18,right_ear_shoulder
544.06,547.36,right_ear_shoulder
549.18,552.61,right_ear_shoulder
554.24,557.71,right_ear_shoulder
559.42,562.93,right_ear_shoulder
564.44,567.87,right_ear_shoulder
569.67,573.11,right_ear_shoulder
574.77,578.14,right_ear_shoulder
583.11,586.39,left_ear_shoulder
588.26,591.53,left_ear_shoulder
593.36,596.66,left_ear_shoulder
598.38,601.85,left_ear_shoulder
603.46,606.92,left_ear_shoulder
608.92,612.02,left_ear_shoulder
613.85,616.85,left_ear_shoulder
618.87,622.34,left_ear_shoulder
629.19,632.49,look_right
634.38,637.61,look_right
639.46,642.79,look_right
644.7,647.75,look_right
649.75,653.19,look_right
654.8,658.15,look_right
659.91,663.14,look_right
665.08,668.31,look_right
673.25,676.14,look_left
678.09,681.27,look_left
683.31,686.36,look_left
688.56,691.64,look_left
693.67,696.79,look_left
698.64,701.65,look_left
703.85,707.02,look_left
708.98,711.93,look_left
722.57,725.75,humming
727.07,730.31,humming
732.17,735.22,humming
737.25,740.25,humming
742.21,745.14,humming
746.87,749.55,humming
751.54,754.19,humming
756.12,759.1,humming
800.85,805.24,massage_forward
809.53,814.11,massage_forward
817.54,822.47,massage_forward
825.67,830.14,massage_forward
834.15,838.47,massage_forward
847.56,851.97,massage_backward
855.78,860.29,massage_backward
864.24,868.54,massage_backward
872.15,877.26,massage_backward
880.49,885.15,massage_backward
946.77,1009.45,breathing
