172.42000000000002,175.94,open_close
177.63,181.1,open_close
182.76,186.18,open_close
187.82,191.2,open_close
192.93,196.52,open_close
198.09,201.29,open_close
203.19,206.7,open_close
208.03,211.54,open_close
259.45,262.61,open_close_restricted
264.52,267.78,open_close_restricted
269.56,273.04,open_close_restricted
275.04,278.15,open_close_restricted
279.88,283.25,open_close_restricted
284.9,288.43,open_close_restricted
290.07,293.38,open_close_restricted
295.25,298.24,open_close_restricted
365.5,369.02,jaw_left
370.81,374.15,jaw_left
375.85,379.21,jaw_left
380.9,384.11,jaw_left
386.09,389.4,jaw_left
391.11,394.56,jaw_left
396.18,399.38,jaw_left
401.24,404.5,jaw_left
465.65999999999997,468.58,jaw_right
470.87,474.01,jaw_right
475.83,479.35,jaw_right
480.99,484.04,jaw_right
486.17,489.38,jaw_right
490.88,494.35,jaw_right
496.43,499.53,jaw_right
501.42,504.62,jaw_right
533.3,536.58,jaw_forward
538.45,542.07,jaw_forward
543.81,547.24,jaw_forward
548.71,552.33,jaw_forward
553.69,557.16,jaw_forward
559.12,562.31,jaw_forward
564.14,567.24,jaw_forward
569.46,573.06,jaw_forward
655.32,658.37,jaw_backward
660.35,663.84,jaw_backward
665.53,668.77,jaw_backward
670.45,673.96,jaw_backward
675.8,679.18,jaw_backward
680.98,684.05,jaw_backward
685.82,689.07,jaw_backward
691.28,694.51,jaw_backward
705.19,708.62,look_down
710.22,713.62,look_down
715.41,719.02,look_down
720.54,723.85,look_down
725.41,728.69,look_down
730.63,733.98,look_down
735.7,738.95,look_down
740.94,744.09,look_down
753.8,757.29,look_up
759.07,762.34,look_up
763.53,767.15,look_up
769.33,772.64,look_up
774.44,777.7,look_up
779.46,782.74,look_up
784.54,787.81,look_up
789.44,792.95,look_up
844.06,847.57,double_chin
849.46,852.88,double_chin
854.46,857.86,double_chin
859.46,863.03,double_chin
865.0,868.09,double_chin
869.76,872.98,double_chin
874.68,878.02,double_chin
880.08,883.35,double_chin
900.06,903.59,right_ear_shoulder
905.51,908.97,right_ear_shoulder
910.71,914.0,right_ear_shoulder
915.71,919.24,right_ear_shoulder
920.73,924.13,right_ear_shoulder
925.81,929.37,right_ear_shoulder
930.89,934.39,right_ear_shoulder
936.09,939.47,right_ear_shoulder
945.78,949.14,left_ear_shoulder
950.66,954.26,left_ear_shoulder
955.87,959.27,left_ear_shoulder
961.08,964.39,left_ear_shoulder
966.16,969.45,left_ear_shoulder
971.08,974.66,left_ear_shoulder
976.7,979.73,left_ear_shoulder
981.36,984.84,left_ear_shoulder
996.07,999.16,look_right
1001.38,1004.8,look_right
1006.43,1009.96,look_right
1011.42,1014.72,look_right
1016.7,1020.02,look_right
1021.11,1024.73,look_right
1026.89,1030.0,look_right
1031.04,1034.41,look_right
1073.63,1076.92,look_left
1078.72,1082.24,look_left
1083.74,1087.46,look_left
1088.43,1091.63,look_left
1093.33,1096.96,look_left
1098.98,1102.53,look_left
1104.4,1107.56,look_left
1109.1,1112.56,look_left
1163.17,1166.17,humming
1168.17,1171.17,humming
1173.17,1176.17,humming
1178.17,1181.17,humming
1183.17,1186.17,humming
1188.17,1191.17,humming
1193.17,1196.17,humming
1198.17,1201.17,humming
1323.13,1328.51,massage_forward
1331.29,1336.56,massage_forward
1339.52,1344.53,massage_forward
1347.62,1352.97,massage_forward
1355.66,1361.02,massage_forward
1371.09,1376.24,massage_backward
1379.32,1384.72,massage_backward
1387.44,1392.99,massage_backward
1395.71,1400.92,massage_backward
1403.75,1408.93,massage_backward
1442.53,1505.2,breathing
