26.61,29.85,open_close
31.74,34.94,open_close
36.77,40.01,open_close
41.61,45.05,open_close
46.79,50.25,open_close
51.68,55.23,open_close
57.1,60.32,open_close
61.61,65.21,open_close
101.41,104.58,open_close_restricted
106.15,109.45,open_close_restricted
111.18,114.27000000000001,open_close_restricted
116.58,119.50999999999999,open_close_restricted
121.17,124.55,open_close_restricted
126.29,129.56,open_close_restricted
131.15,134.64,open_close_restricted
136.78,139.91,open_close_restricted
163.28,166.2,jaw_left
168.4,171.35,jaw_left
173.45,176.37,jaw_left
178.54,181.53,jaw_left
183.59,186.64,jaw_left
188.59,191.78,jaw_left
193.64,196.61,jaw_left
198.8,201.79,jaw_left
207.64,210.62,jaw_right
213.25,215.75,jaw_right
218.45,221.14,jaw_right
223.14,226.0,jaw_right
228.68,231.27,jaw_right
234.03,236.47,jaw_right
238.54,241.67,jaw_right
243.38,246.59,jaw_right
257.62,260.49,jaw_forward
262.62,265.53,jaw_forward
268.21,270.75,jaw_forward
273.25,275.88,jaw_forward
278.02,281.17,jaw_forward
282.89,285.96,jaw_forward
288.49,291.62,jaw_forward
293.01,296.25,jaw_forward
310.59,313.44,jaw_backward
315.88,319.18,jaw_backward
320.83,324.32,jaw_backward
326.12,329.06,jaw_backward
330.96,334.27,jaw_backward
335.9,338.94,jaw_backward
341.26,344.42,jaw_backward
346.22,349.26,jaw_backward
408.8,411.81,look_down
414.27,417.29,look_down
418.93,422.24,look_down
424.0,427.61,look_down
429.15,432.6,look_down
434.26,437.49,look_down
439.51,442.92,look_down
443.9,447.29,look_down
455.98,459.37,look_up
460.99,464.03,look_up
466.26,469.43,look_up
471.24,474.49,look_up
476.4,479.44,look_up
481.5,484.68,look_up
486.52,489.64,look_up
491.79,495.27,look_up
530.95,533.59,double_chin
535.7,539.03,double_chin
541.03,543.96,double_chin
545.93,549.47,double_chin
551.24,554.6,double_chin
556.21,559.24,double_chin
561.41,564.94,double_chin
566.41,569.85,double_chin
597.25,600.8,right_ear_shoulder
604.0,606.85,right_ear_shoulder
607.3,610.52,right_ear_shoulder
612.55,616.08,right_ear_shoulder
617.57,621.13,right_ear_shoulder
622.58,626.25,right_ear_shoulder
627.79,631.32,right_ear_shoulder
633.04,636.48,right_ear_shoulder
640.55,644.08,left_ear_shoulder
645.98,648.97,left_ear_shoulder
651.16,654.4,left_ear_shoulder
656.32,659.52,left_ear_shoulder
661.25,664.66,left_ear_shoulder
666.16,669.32,left_ear_shoulder
671.39,674.97,left_ear_shoulder
676.6,680.02,left_ear_shoulder
689.34,692.51,look_right
693.65,697.08,look_right
699.46,703.04,look_right
704.66,707.81,look_right
710.13,713.69,look_right
715.66,718.68,look_right
720.36,723.79,look_right
725.95,729.04,look_right
735.88,739.14,look_left
740.88,744.1,look_left
746.15,749.15,look_left
750.88,753.96,look_left
756.33,759.68,look_left
761.31,764.77,look_left
766.24,769.75,look_left
771.72,774.93,look_left
800.16,803.16,humming
805.16,808.16,humming
810.16,813.16,humming
815.16,818.16,humming
820.16,823.16,humming
825.16,828.16,humming
830.16,833.16,humming
835.16,838.16,humming
885.54,891.05,massage_forward
893.84,899.53,massage_forward
902.21,907.09,massage_forward
910.33,916.18,massage_forward
918.51,924.56,massage_forward
937.55,942.62,massage_backward
945.51,951.39,massage_backward
954.38,959.39,massage_backward
961.99,967.43,massage_backward
970.73,975.6,massage_backward
986.9,1049.59,breathing
